table_name	column_name	system_type_id	user_type_id	max_length	precision	scale	is_nullable	is_ansi_padded
SPMM_CalTools	CalDate	61	61	8	23	3	1	0
SPMM_CalTools	CalDueDate	61	61	8	23	3	1	0
SPMM_CalTools	Owner	231	231	510	0	0	1	1
SPMM_CalTools	CalibrationSite	231	231	510	0	0	1	1
SPMM_CalTools	Calibrator	231	231	510	0	0	1	1
SPMM_CalTools	Status	231	231	510	0	0	1	1
SPMM_CalTools	Isthelastcalibrationoutoftolerance	231	231	510	0	0	1	1
SPMM_CalTools	DueDate	61	61	8	23	3	1	0
SPMM_DMCost	Oracle_PN	231	231	100	0	0	1	1
SPMM_DMCost	Description	231	231	510	0	0	1	1
SPMM_DMCost	Cost	62	62	8	53	0	1	0
Supplier	SupplierID	52	52	2	5	0	0	0
Supplier	Supplier	231	231	508	0	0	0	1
Supplier	SupplierCode	231	231	508	0	0	1	1
Supplier	AddressID	52	52	2	5	0	0	0
sysdiagrams	name	231	256	256	0	0	0	1
sysdiagrams	principal_id	56	56	4	10	0	0	0
sysdiagrams	diagram_id	56	56	4	10	0	0	0
sysdiagrams	version	56	56	4	10	0	1	0
sysdiagrams	definition	165	165	-1	0	0	1	1
TagCauseAction	TagCauseActionID	56	56	4	10	0	0	0
TagCauseAction	CauseActionID	56	56	4	10	0	0	0
TagCauseAction	TagTypeID	52	52	2	5	0	0	0
TagCauseAction	TagValue	231	231	508	0	0	0	1
TagCauseAction	DT	61	61	8	23	3	0	0
TagDef	TagDefID	56	56	4	10	0	0	0
TagDef	TagOwnerID	56	56	4	10	0	0	0
TagDef	RfTable	231	231	60	0	0	0	1
TagDef	TagTypeID	52	52	2	5	0	0	0
TagDef	TagValue	231	231	508	0	0	0	1
TagDef	DT	61	61	8	23	3	0	0
TagDefect	TagDefectID	56	56	4	10	0	0	0
TagDefect	IndividualDefectID	56	56	4	10	0	0	0
TagDefect	TagTypeID	52	52	2	5	0	0	0
TagDefect	TagValue	231	231	508	0	0	0	1
TagDefect	DT	61	61	8	23	3	0	0
TagDefect	X	52	52	2	5	0	1	0
TagDefect	Y	52	52	2	5	0	1	0
TagList	TagListID	52	52	2	5	0	0	0
TagList	ListName	231	231	100	0	0	0	1
TagList	VariantNo	48	48	1	3	0	1	0
TagListValue	TagListValueID	56	56	4	10	0	0	0
TagListValue	TagListID	52	52	2	5	0	0	0
TagListValue	TagListValue	231	231	508	0	0	0	1
TagListValue	DisplayOrder	52	52	2	5	0	0	0
TagListValue	IsRetired	48	48	1	3	0	0	0
TagMS	TagMSID	56	56	4	10	0	0	0
TagMS	MeasurementSetID	56	56	4	10	0	0	0
TagMS	TagTypeID	52	52	2	5	0	0	0
TagMS	TagValue	231	231	508	0	0	0	1
TagMS	DT	61	61	8	23	3	0	0
TagMS	TagTreeNodeID	52	52	2	5	0	1	0
TagMS	X	52	52	2	5	0	1	0
TagMS	Y	52	52	2	5	0	1	0
TagPartInstance	TagPartInstanceID	56	56	4	10	0	0	0
TagPartInstance	PartInstanceID	56	56	4	10	0	0	0
TagPartInstance	TagTypeID	52	52	2	5	0	0	0
TagPartInstance	TagValue	231	231	508	0	0	0	1
TagPartInstance	DT	61	61	8	23	3	0	0
TagProfile	TagProfileID	52	52	2	5	0	0	0
TagProfile	Name	231	231	100	0	0	0	1
TagTree	TagTreeID	52	52	2	5	0	0	0
TagTree	TagTree	231	231	100	0	0	0	1
TagTreeNode	TagTreeNodeID	52	52	2	5	0	0	0
TagTreeNode	TagTreeNode	231	231	100	0	0	0	1
TagTreeNode	TagTreeID	52	52	2	5	0	1	0
TagTreeNode	ParentTagTreeNodeID	52	52	2	5	0	1	0
TagTreeNode	Depth	48	48	1	3	0	1	0
TagTreeNode	SortOrder	48	48	1	3	0	1	0
TagTreeNode	ImageURI	231	231	510	0	0	1	1
TagTreeNode	NoCols	48	48	1	3	0	1	0
TagTreeNode	NoRows	48	48	1	3	0	1	0
TagTreeNode	SortExpression	167	167	255	0	0	1	1
TagTreeNode	ImageWidth	52	52	2	5	0	1	0
TagTreeNode	ImageHeight	52	52	2	5	0	1	0
TagTreeNodeImgLoc	TagTreeNodeImgLocID	52	52	2	5	0	0	0
TagTreeNodeImgLoc	TagTreeNodeID	52	52	2	5	0	0	0
TagTreeNodeImgLoc	X	48	48	1	3	0	0	0
TagTreeNodeImgLoc	Y	48	48	1	3	0	0	0
TagTreeNodeImgLoc	Width	48	48	1	3	0	0	0
TagTreeNodeImgLoc	Height	48	48	1	3	0	0	0
TagTreeNodeImgLoc	MappedTagTreeNodeID	52	52	2	5	0	1	0
TagType	TagTypeID	52	52	2	5	0	0	0
TagType	RfDataTypeID	48	48	1	3	0	0	0
TagType	Name	231	231	508	0	0	0	1
TagType	TagTypeCode	231	231	100	0	0	1	1
TagType	ISSYSTEM	48	48	1	3	0	0	0
TagType	TAGVIEW	231	231	100	0	0	1	1
TagTypeInTagProfile	TagProfileID	52	52	2	5	0	0	0
TagTypeInTagProfile	TagTypeID	52	52	2	5	0	0	0
TagTypeInTagProfile	EntryOrder	52	52	2	5	0	0	0
TagTypeInTagProfile	CompulsoryConditions	48	48	1	3	0	0	0
TagTypeInTagProfile	IsDefaulted	48	48	1	3	0	0	0
TagTypeInTagProfile	IsEncrypted	48	48	1	3	0	0	0
TagTypeInTagProfile	TagListID	52	52	2	5	0	1	0
TagTypeInTagProfile	IsReadOnly	48	48	1	3	0	0	0
TagTypeInTagProfile	RptQueryID	56	56	4	10	0	1	0
TagTypeInTagProfile	TagTypeInTagProfileID	56	56	4	10	0	0	0
TagTypeInTagProfile	TagTreeID	56	56	4	10	0	1	0
TagTypeInTagProfile	RfTagDataSourceID	48	48	1	3	0	0	0
TMP_Checks_Done	ShiftID	56	56	4	10	0	0	0
TMP_Checks_Done	JobID	56	56	4	10	0	0	0
TMP_Checks_Done	AcquisitionContextID	56	56	4	10	0	0	0
TMP_Checks_Done	Checks_Done	62	62	8	53	0	1	0
TMP_Job_Shift_Downtime	ShiftID	56	56	4	10	0	0	0
TMP_Job_Shift_Downtime	MachineStageID	56	56	4	10	0	0	0
TMP_Job_Shift_Downtime	JobID	56	56	4	10	0	0	0
TMP_Job_Shift_Downtime	Downtime	62	62	8	53	0	1	0
TMP_Jobs_In_Shifts	ShiftID	56	56	4	10	0	0	0
TMP_Jobs_In_Shifts	MachineStageID	56	56	4	10	0	0	0
TMP_Jobs_In_Shifts	JobID	56	56	4	10	0	0	0
TMP_Jobs_In_Shifts	PartID	56	56	4	10	0	0	0
TMP_Jobs_In_Shifts	FromDT	61	61	8	23	3	0	0
TMP_Jobs_In_Shifts	ToDT	61	61	8	23	3	0	0
TMP_Jobs_In_Shifts	Downtime	62	62	8	53	0	1	0
TMP_Jobs_In_Shifts	Total_Time	62	62	8	53	0	1	0
TMP_Jobs_In_Shifts	Uptime	62	62	8	53	0	1	0
Tool	ToolID	56	56	4	10	0	0	0
Tool	Tool	231	231	508	0	0	0	1
Tool	ToolSet	231	231	508	0	0	1	1
Tool	Description	231	231	508	0	0	1	1
Tool	ToolTypeID	52	52	2	5	0	0	0
Tool	IsRetired	48	48	1	3	0	0	0
Tool	NoCavities	48	48	1	3	0	0	0
Tool	Variant1	231	231	200	0	0	1	1
Tool	Variant2	231	231	200	0	0	1	1
Tool	Variant3	231	231	200	0	0	1	1
Tool	Variant4	231	231	200	0	0	1	1
Tool	Variant5	231	231	200	0	0	1	1
Tool	Variant6	231	231	200	0	0	1	1
Tool	Variant7	231	231	200	0	0	1	1
Tool	Variant8	231	231	200	0	0	1	1
Tool	Variant9	231	231	200	0	0	1	1
Tool	Variant10	231	231	200	0	0	1	1
Tool	Variant11	231	231	200	0	0	1	1
Tool	Variant12	231	231	200	0	0	1	1
Tool	Variant13	231	231	200	0	0	1	1
Tool	Variant14	231	231	200	0	0	1	1
Tool	Variant15	231	231	200	0	0	1	1
Tool	PartID	56	56	4	10	0	1	0
Tool	Variant16	231	231	200	0	0	1	1
Tool	Variant17	231	231	200	0	0	1	1
Tool	Variant18	231	231	200	0	0	1	1
Tool	Variant19	231	231	200	0	0	1	1
Tool	Variant20	231	231	200	0	0	1	1
Tool_	ToolID	56	56	4	10	0	0	0
Tool_	Supplier	231	231	508	0	0	1	1
Tool_	Reference1	231	231	508	0	0	1	1
Tool_	Reference2	231	231	508	0	0	1	1
Tool_	Reference3	231	231	508	0	0	1	1
Tool_	Reference4	231	231	508	0	0	1	1
Tool_	Reference5	231	231	508	0	0	1	1
Tool_	Ident	231	231	100	0	0	1	1
Tool_Custom	ToolID	56	56	4	10	0	0	0
ToolAtLocation	ToolAtLocationID	56	56	4	10	0	0	0
ToolAtLocation	LocationID	56	56	4	10	0	0	0
ToolAtLocation	ToolID	56	56	4	10	0	0	0
ToolAtLocation	FromDT	61	61	8	23	3	0	0
ToolAtLocation	ToDT	61	61	8	23	3	0	0
ToolAtLocation	IsEdited	48	48	1	3	0	0	0
ToolAtLocation	RevisionNo	48	48	1	3	0	0	0
ToolAtLocation	EditedToolAtLocationID	56	56	4	10	0	1	0
ToolAtLocation	MovedByLoginID	52	52	2	5	0	0	0
ToolAtLocation	ModifiedDT	61	61	8	23	3	0	0
ToolAtLocation	Reference1	231	231	508	0	0	1	1
ToolAtLocation	Reference2	231	231	508	0	0	1	1
ToolAtLocation	Reference3	231	231	508	0	0	1	1
ToolCavity	ToolCavityID	56	56	4	10	0	0	0
ToolCavity	CavityNumber	48	48	1	3	0	0	0
ToolCavity	CavityName	231	231	508	0	0	1	1
ToolCavity	ToolID	56	56	4	10	0	0	0
ToolCavityStateReason	ToolCavityStateReasonID	52	52	2	5	0	0	0
ToolCavityStateReason	ToolTypeID	52	52	2	5	0	0	0
ToolCavityStateReason	ToolCavityStateReason	231	231	508	0	0	0	1
ToolCavityStateReason	Description	231	231	508	0	0	1	1
ToolCavityStateReason	CavityStatusCode	231	231	100	0	0	1	1
ToolChangeReason	ToolChangeReasonID	52	52	2	5	0	0	0
ToolChangeReason	ToolTypeID	52	52	2	5	0	0	0
ToolChangeReason	ChangeReason	231	231	508	0	0	0	1
ToolChangeReason	Description	231	231	508	0	0	1	1
ToolChangeReason	ChangeToRfToolStatusID	48	48	1	3	0	1	0
ToolGroup	ToolGroupID	52	52	2	5	0	0	0
ToolGroup	ToolGroup	231	231	508	0	0	0	1
ToolGroup	Description	231	231	508	0	0	1	1
ToolGroup	ToolGroupCode	231	231	508	0	0	1	1
ToolState	ToolStateID	56	56	4	10	0	0	0
ToolState	ToolID	56	56	4	10	0	0	0
ToolState	FromDT	61	61	8	23	3	0	0
ToolState	ToDT	61	61	8	23	3	0	0
ToolState	RfToolStatusID	48	48	1	3	0	1	0
ToolState	LoginID	52	52	2	5	0	0	0
ToolState	Comments	231	231	100	0	0	1	1
ToolState	OpenedDT	61	61	8	23	3	0	0
ToolState	SavedDT	61	61	8	23	3	0	0
ToolState	IsEdited	48	48	1	3	0	0	0
ToolState	RevisionNo	48	48	1	3	0	0	0
ToolType	ToolTypeID	52	52	2	5	0	0	0
ToolType	ToolType	231	231	508	0	0	0	1
ToolType	ToolTypeCode	231	231	100	0	0	1	1
ToolType	Description	231	231	508	0	0	1	1
ToolType	Variant1TagListID	52	52	2	5	0	1	0
ToolType	Variant2TagListID	52	52	2	5	0	1	0
ToolType	Variant3TagListID	52	52	2	5	0	1	0
ToolType	Variant4TagListID	52	52	2	5	0	1	0
ToolType	Variant5TagListID	52	52	2	5	0	1	0
ToolType	Variant6TagListID	52	52	2	5	0	1	0
ToolType	Variant7TagListID	52	52	2	5	0	1	0
ToolType	Variant8TagListID	52	52	2	5	0	1	0
ToolType	Variant9TagListID	52	52	2	5	0	1	0
ToolType	Variant10TagListID	52	52	2	5	0	1	0
ToolType	Variant11TagListID	52	52	2	5	0	1	0
ToolType	Variant12TagListID	52	52	2	5	0	1	0
ToolType	Variant13TagListID	52	52	2	5	0	1	0
ToolType	Variant14TagListID	52	52	2	5	0	1	0
ToolType	Variant15TagListID	52	52	2	5	0	1	0
ToolType	Variant16TagListID	52	52	2	5	0	1	0
ToolType	Variant17TagListID	52	52	2	5	0	1	0
ToolType	Variant18TagListID	52	52	2	5	0	1	0
ToolType	Variant19TagListID	52	52	2	5	0	1	0
ToolType	Variant20TagListID	52	52	2	5	0	1	0
ToolUsage	ToolUsageID	56	56	4	10	0	0	0
ToolUsage	JobID	56	56	4	10	0	0	0
ToolUsage	MachineStageID	52	52	2	5	0	0	0
ToolUsage	ToolID	56	56	4	10	0	0	0
ToolUsage	FromDT	61	61	8	23	3	0	0
ToolUsage	ToDT	61	61	8	23	3	0	0
ToolUsage	ToolPosition	231	231	508	0	0	1	1
ToolUsage	ToolChangeReasonID	52	52	2	5	0	0	0
ToolUsage	IsEdited	48	48	1	3	0	0	0
ToolUsage	RevisionNo	48	48	1	3	0	0	0
ToolUsage	OperationID	56	56	4	10	0	1	0
ToolUsage_	ToolUsageID	56	56	4	10	0	0	0
ToolUsage_	StartUsingComments	231	231	508	0	0	1	1
ToolUsage_	ToolChangeComments	231	231	508	0	0	1	1
ToolUsage_	StartLoginID	52	52	2	5	0	0	0
ToolUsage_	ChangeLoginID	52	52	2	5	0	0	0
ToolUsage_	OpenedStartDT	61	61	8	23	3	0	0
ToolUsage_	OpenedChangeDT	61	61	8	23	3	0	0
ToolUsage_	SavedStartDT	61	61	8	23	3	0	0
ToolUsage_	SavedChangeDT	61	61	8	23	3	0	0
ToolUsage_	OriginalLoginID	52	52	2	5	0	0	0
ToolUsage_	EditedToolUsageID	56	56	4	10	0	1	0
ToolUsage_	Reference1	231	231	508	0	0	1	1
ToolUsage_	Reference2	231	231	508	0	0	1	1
ToolUsage_	Reference3	231	231	508	0	0	1	1
ToolUsage_	Reference4	231	231	508	0	0	1	1
ToolUsage_	Reference5	231	231	508	0	0	1	1
Unit	UnitID	52	52	2	5	0	0	0
Unit	Unit	231	231	40	0	0	0	1
Unit	Description	231	231	508	0	0	1	1
UnitConversion	FromUnitID	52	52	2	5	0	0	0
UnitConversion	ToUnitID	52	52	2	5	0	0	0
UnitConversion	Multiplier	62	62	8	53	0	0	0
UnitConversion	UnitConversionID	56	56	4	10	0	0	0
UnitCount	UnitCountID	56	56	4	10	0	0	0
UnitCount	UnitCountTypeID	52	52	2	5	0	0	0
UnitCount	PartID	56	56	4	10	0	0	0
UnitCount	Quantity	62	62	8	53	0	0	0
UnitCount	UnitID	52	52	2	5	0	0	0
UnitCount	DT	61	61	8	23	3	0	0
UnitCount	MachineStageID	52	52	2	5	0	0	0
UnitCount	IsEdited	48	48	1	3	0	0	0
UnitCount	RevisionNo	48	48	1	3	0	0	0
UnitCount_	UnitCountID	56	56	4	10	0	0	0
UnitCount_	CollectionQuantity	62	62	8	53	0	0	0
UnitCount_	CollectionUnitID	52	52	2	5	0	0	0
UnitCount_	Comments	231	231	1024	0	0	1	1
UnitCount_	LoginID	52	52	2	5	0	0	0
UnitCount_	OpenedDT	61	61	8	23	3	0	0
UnitCount_	SavedDT	61	61	8	23	3	0	0
UnitCount_	OriginalLoginID	52	52	2	5	0	0	0
UnitCount_	EditedUnitCountID	56	56	4	10	0	1	0
UnitCount_	Reference1	231	231	508	0	0	1	1
UnitCount_	Reference2	231	231	508	0	0	1	1
UnitCount_	Reference3	231	231	508	0	0	1	1
UnitCount_	Reference4	231	231	508	0	0	1	1
UnitCount_	Reference5	231	231	508	0	0	1	1
UnitCountType	UnitCountTypeID	52	52	2	5	0	0	0
UnitCountType	UnitCountType	231	231	100	0	0	0	1
UnitCountType	Description	231	231	508	0	0	1	1
UnitCountType	MachineStageTypeID	52	52	2	5	0	0	0
UnitCountType	DefaultUnitID	52	52	2	5	0	0	0
UnitCountType	IsQuantityIn	48	48	1	3	0	0	0
UnitCountType	IsQuantityOut	48	48	1	3	0	0	0
UnitCountType	IsMaintenanceCount	48	48	1	3	0	0	0
UnitCountType	IsConvertableToBaseUnits	48	48	1	3	0	0	0
UnitCountType	AssetCountTypeID	52	52	2	5	0	1	0
UnitCountTypeGroup	UnitCountTypeGroupID	52	52	2	5	0	0	0
UnitCountTypeGroup	UnitCountTypeGroup	231	231	508	0	0	0	1
UnitCountTypeGroup	Description	231	231	508	0	0	1	1
VarChartOC	VarChartOCID	56	56	4	10	0	0	0
VarChartOC	MeasurementSetID	56	56	4	10	0	0	0
VarChartOC	SPCChartControlLimitID	56	56	4	10	0	0	0
VarChartOC	SubgroupID	167	167	20	0	0	0	1
Variable	VariableID	56	56	4	10	0	0	0
Variable	VariableTypeID	56	56	4	10	0	0	0
Variable	ProductID	56	56	4	10	0	0	0
VariableType	VariableTypeID	56	56	4	10	0	0	0
VariableType	Name	231	231	508	0	0	0	1
VariableType	ProductTypeID	52	52	2	5	0	0	0
VariableType	Description	231	231	508	0	0	1	1
VariableType	IsUnilateral	48	48	1	3	0	0	0
VariableType	VariableTypeCode	231	231	100	0	0	1	1
VariableType	IsProcessParameter	48	48	1	3	0	0	0
VariableType	VariableTypeClassID	48	48	1	3	0	0	0
VariableType	ImageURI	231	231	508	0	0	1	1
VariableTypeClass	VariableTypeClassID	48	48	1	3	0	0	0
VariableTypeClass	VariableTypeClass	231	231	508	0	0	0	1
VariableTypeClass	Description	231	231	508	0	0	1	1
VariableTypeClass	Priority	48	48	1	3	0	0	0
VariableTypeGroup	VariableTypeGroupID	52	52	2	5	0	0	0
VariableTypeGroup	Name	231	231	508	0	0	0	1
VariableTypeGroup	Description	231	231	508	0	0	1	1
VariableTypeGroup	VariableTypeGroupCode	231	231	100	0	0	1	1
VariableTypeGroup	IsSmartGroup	48	48	1	3	0	0	0
VariableTypeGroup	SmartGroupPattern	231	231	508	0	0	1	1
VarMeasurement	VarMeasurementID	56	56	4	10	0	0	0
VarMeasurement	SpecID	56	56	4	10	0	0	0
VarMeasurement	MeasurementSetID	56	56	4	10	0	0	0
VarMeasurement	Measurement	62	62	8	53	0	1	0
VarMeasurement	Ignored	48	48	1	3	0	0	0
VarMeasurement	VariableTypeID	56	56	4	10	0	0	0
VarMeasurement	ProductID	56	56	4	10	0	0	0
VarMeasurement	HeadNo	52	52	2	5	0	0	0
VarMeasurement	SampleNo	52	52	2	5	0	0	0
VarMeasurement	PositionNo	52	52	2	5	0	0	0
VarMeasurement	DT	61	61	8	23	3	0	0
VarMeasurement	RfIsOSID	48	48	1	3	0	0	0
VarMeasurementP	VarMeasurementPID	56	56	4	10	0	0	0
VarMeasurementP	SpecID	56	56	4	10	0	1	0
VarMeasurementP	MeasurementSetPID	56	56	4	10	0	0	0
VarMeasurementP	Measurement	62	62	8	53	0	1	0
VarMeasurementP	Ignored	48	48	1	3	0	0	0
VarMeasurementP	VariableTypeID	56	56	4	10	0	0	0
VarMeasurementP	ProductID	56	56	4	10	0	0	0
VarMeasurementP	HeadNo	52	52	2	5	0	0	0
VarMeasurementP	SampleNo	52	52	2	5	0	0	0
VarMeasurementP	PositionNo	52	52	2	5	0	0	0
VarMeasurementP	DT	61	61	8	23	3	0	0
VarMeasurementP	RfIsOSID	48	48	1	3	0	0	0
Version	PlantDBVersion	231	231	100	0	0	0	1
Version	Comments	231	231	100	0	0	1	1
Version	ModifiedDT	61	61	8	23	3	0	0
WO	WOID	56	56	4	10	0	0	0
WO	WONumber	231	231	508	0	0	0	1
WO	RunNo	52	52	2	5	0	0	0
WO	PartID	56	56	4	10	0	0	0
WO	QuantityOrdered	62	62	8	53	0	0	0
WO	RfJobStatusID	48	48	1	3	0	0	0
WO	DeadlineDT	61	61	8	23	3	0	0
WO	ActualStartDT	61	61	8	23	3	0	0
WO	ActualEndDT	61	61	8	23	3	0	0
WO	PlannedStartDT	61	61	8	23	3	0	0
WO	PlannedEndDT	61	61	8	23	3	0	0
WO	EstimatedStartDT	61	61	8	23	3	0	0
WO	EstimatedEndDT	61	61	8	23	3	0	0
WO	CustomerID	52	52	2	5	0	0	0
WO	IsDiscrete	48	48	1	3	0	0	0
WO	Reference1	231	231	100	0	0	1	1
WO	Reference2	231	231	100	0	0	1	1
WO	Reference3	231	231	100	0	0	1	1
WO	Reference4	231	231	100	0	0	1	1
WO	Reference5	231	231	100	0	0	1	1
WO	WORefID	56	56	4	10	0	0	0
WO_	WOID	56	56	4	10	0	0	0
WO_	CustomerOrderNo	231	231	508	0	0	1	1
WO_	LabelsPerInventoryPack	52	52	2	5	0	1	0
WO_	ItemsPerInventoryPack	62	62	8	53	0	1	0
WO_	ItemsPerLayer	62	62	8	53	0	1	0
WO_	LayersPerInventoryPack	56	56	4	10	0	1	0
WO_	PackingCode	231	231	100	0	0	1	1
WO_	LabelTemplate	231	231	508	0	0	1	1
WO_	LabelColour	231	231	100	0	0	1	1
WO_	EANCode	175	175	25	0	0	1	1
WO_	CusStartNum	56	56	4	10	0	1	0
WO_	CusEndNum	56	56	4	10	0	1	0
WO_	CustomerPartNo	231	231	508	0	0	1	1
WO_	CustomerPartDescription	231	231	508	0	0	1	1
WO_	LabelText1	231	231	508	0	0	1	1
WO_	LabelText2	231	231	508	0	0	1	1
WO_	LabelText3	231	231	508	0	0	1	1
WO_	PrinterURL	231	231	2048	0	0	1	1
WO_	BOMVariantID	56	56	4	10	0	1	0
WO_custom	WOID	56	56	4	10	0	0	0
WO_custom	BaseWONumber	167	167	254	0	0	1	1
WO_custom	Txn_date	61	61	8	23	3	1	0
WO_custom	Wip_Entity_ID	56	56	4	10	0	1	0
WO_custom	Alternate_Bom	231	231	100	0	0	1	1
WO_custom	WO_Status	231	231	40	0	0	1	1
WO_custom	IsBtoCto	48	48	1	3	0	0	0
WORef	WORefID	56	56	4	10	0	0	0
WORef	WOReference	231	231	508	0	0	0	1
WorkInstructionProcedure	WorkInstructionProcedureID	52	52	2	5	0	0	0
WorkInstructionProcedure	WorkInstructionProcedure	231	231	508	0	0	0	1
WorkInstructionProcedure	WorkInstructionRef	231	231	100	0	0	1	1
WorkInstructionProcedure	PartID	56	56	4	10	0	0	0
WorkInstructionProcedure	IsEdited	48	48	1	3	0	0	0
WorkInstructionProcedure	FromDT	61	61	8	23	3	0	0
WorkInstructionProcedure	ToDT	61	61	8	23	3	0	0
WorkInstructionProcedure	RevisionNo	48	48	1	3	0	0	0
WorkInstructionProcedure	LoginID	52	52	2	5	0	0	0
WorkInstructionProcedure	ModifiedDT	61	61	8	23	3	0	0
WorkInstructionResult	WorkInstructionResultID	56	56	4	10	0	0	0
WorkInstructionResult	WorkInstructionStepID	56	56	4	10	0	0	0
WorkInstructionResult	OperationID	56	56	4	10	0	0	0
WorkInstructionResult	DT	61	61	8	23	3	0	0
WorkInstructionResult	Comments	231	231	2048	0	0	1	1
WorkInstructionResult	LoginID	52	52	2	5	0	0	0
WorkInstructionStep	WorkInstructionStepID	56	56	4	10	0	0	0
WorkInstructionStep	WorkInstructionStep	231	231	508	0	0	0	1
WorkInstructionStep	WorkInstructionProcedureID	52	52	2	5	0	0	0
WorkInstructionStep	OperationTypeID	52	52	2	5	0	1	0
WorkInstructionStep	StepOrder	62	62	8	53	0	0	0
WorkInstructionStep	RfSpecialActionTypeID	56	56	4	10	0	0	0
WorkInstructionStep	AcquisitionVariantID	52	52	2	5	0	1	0
xxxHipotData	SERIAL_NUMBER	231	231	100	0	0	1	1
xxxHipotData	CONT_A	106	106	9	18	2	1	0
xxxHipotData	CONT_B	106	106	9	18	2	1	0
xxxHipotData	CONT_C	106	106	9	18	2	1	0
xxxHipotData	HIPOT	106	106	9	18	2	1	0
xxxHipotData	STATION	231	231	100	0	0	1	1
xxxHipotData	DATETIME	61	61	8	23	3	1	0
xxxHipotData	USERNAME	231	231	100	0	0	1	1
xxxHipotData	REMARKS	231	231	200	0	0	1	1
xxxHipotData_Buffer	SERIAL_NUMBER	231	231	100	0	0	1	1
xxxHipotData_Buffer	CONT_A	106	106	9	18	2	1	0
xxxHipotData_Buffer	CONT_B	106	106	9	18	2	1	0
xxxHipotData_Buffer	CONT_C	106	106	9	18	2	1	0
xxxHipotData_Buffer	HIPOT	106	106	9	18	2	1	0
xxxHipotData_Buffer	STATION	231	231	100	0	0	1	1
xxxHipotData_Buffer	DATETIME	61	61	8	23	3	1	0
xxxHipotData_Buffer	USERNAME	231	231	100	0	0	1	1
xxxHipotData_Buffer	REMARKS	231	231	200	0	0	1	1
xxxIPN	PartNumber	231	231	100	0	0	1	1
xxxIPN	IPN	231	231	500	0	0	1	1
